id,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country
2332,-0.2686728197118839,0.1813908855831867,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Exec-managerial,Spouse,White, Male,Central-America
781,-0.3406253366539709,-0.21259472901703008,0.7922841601019075,-0.12710540458386055,Other,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
2365,1.3862350699561172,0.14060961979615574,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
68,-1.132103023016928,-0.08673269629583162,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
1700,-0.916245472190667,-0.019621411039623025,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America
993,0.16304228194063816,0.3348029710032769,-0.024189968553741302,-0.12710540458386055,Other,Undergrad-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America
1190,-1.419913090785276,-1.4393334126835409,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
3848,-1.0601505060748408,-1.2753098754515195,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America
1224,-0.84429295524858,0.8314699869601251,0.13910485717738846,-0.12710540458386055,Private,Graduates,Never-married,Sales,Not-in-family,White, Male,North-America
1761,-0.05281526888562287,2.494110465646176,1.2821686372952972,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America
2968,-0.84429295524858,3.2773339686348533,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Prof-specialty,Not-in-family,Other, Female,North-America
1749,-0.2686728197118839,0.04452963855069025,-0.024189968553741302,-0.3330607102562892,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
2737,-0.4125778535960579,0.8309403601317221,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America
3810,0.09108976499855116,-0.9229188821248095,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Exec-managerial,Spouse,White, Male,North-America
3986,-1.276008056901102,-0.08559778166353949,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Other,White, Female,Europe
2213,2.0338077224349003,0.29540251801886797,-0.024189968553741302,-0.12710540458386055,Private,Associates,Once-Married,Prof-specialty,Unmarried,White, Female,North-America
2030,1.5301401038402913,0.5050117929812907,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2847,0.019137248056464138,-0.2287105167955785,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
3129,0.30694731582481216,0.07118121716568403,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America
2285,0.7386624174773342,0.6077783129353441,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
636,-0.2686728197118839,0.6585184546207385,1.6087582887575564,-0.12710540458386055,Private,Graduates,Never-married,Sales,Not-in-family,White, Male,North-America
1771,0.3788998327668992,-1.3604473881173016,1.6087582887575564,-0.12710540458386055,Other,Compulsory-education-complete,Once-Married,Exec-managerial,Unmarried,White, Female,North-America
784,-1.56381812466945,0.326650500894645,0.3840470957740832,-0.12710540458386055,Other,Compulsory-education-incomplete,Never-married,Sales,Own-child,White, Male,North-America
522,-1.276008056901102,-0.057792373172382026,-2.391964941655123,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America
2792,0.16304228194063816,-0.6682062081507101,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
897,-0.3406253366539709,-0.07747368442071492,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Own-child,White, Female,North-America
3792,-0.05281526888562287,-1.4913692485741357,0.3840470957740832,-0.12710540458386055,Private,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America
3251,1.4581875868982042,0.5062791143206836,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,Black, Male,North-America
2017,0.8825674513615082,-0.3962239165218985,0.3023996829085182,-0.12710540458386055,Other,Compulsory-education-complete,Once-Married,Sales,Not-in-family,White, Female,North-America
1083,0.09108976499855116,0.01758487365568766,-0.024189968553741302,-0.12710540458386055,Other,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America
1017,-0.4125778535960579,-1.4452822568811392,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Exec-managerial,Not-in-family,White, Male,North-America
1403,-0.2686728197118839,-0.06223745548219292,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3989,0.9545199683035952,1.5693158199009891,0.6289893343707778,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America
2275,-0.5564828874802319,0.16490625054914335,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3278,1.3142825530140303,0.13752643504509546,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1374,-0.3406253366539709,0.8725255237832933,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Adm-clerical,Spouse,White, Male,North-America
2556,-0.6284354044223189,-0.7575334473340374,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
1244,-0.4125778535960579,1.5620050781446406,0.3840470957740832,1.1687377866086928,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America
3814,0.16304228194063816,-1.4974599571007703,-0.024189968553741302,-0.3613918826873051,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
2855,-1.204055539959015,0.7449894919794642,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Male,North-America
145,-0.4845303705381449,-0.02084144426933708,1.6087582887575564,-0.12710540458386055,Other,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Female,North-America
8,-1.204055539959015,-0.14691154467312242,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Exec-managerial,Spouse,Black, Male,North-America
393,3.544810578218728,-1.1644760039862558,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America
2861,0.6667099005352471,1.1887789436934342,-1.657138225865039,-0.12710540458386055,Other,Undergrad-complete,Married,Prof-specialty,Spouse,White, Female,North-America
80,0.23499479888272515,1.3699207766291956,1.6087582887575564,1.7235360502143262,Other,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America
162,-1.491865607727363,2.0089912060729,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Adm-clerical,Spouse,White, Female,North-America
3074,-0.12476778582770988,1.2788722502535586,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3751,0.8106149344194212,-0.9041738754481178,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
1106,1.0984250021877693,-0.4239914945253129,0.3840470957740832,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America
1444,-1.419913090785276,3.6185460528334863,-1.0039589229405201,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
3212,-0.19672030276979688,-0.5912400808374314,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Married,Prof-specialty,Spouse,White, Male,North-America
359,-0.05281526888562287,-0.7707741180441123,-0.024189968553741302,-0.12710540458386055,Private,Graduates,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America
1419,0.23499479888272515,0.3035739033713715,-0.024189968553741302,-0.12710540458386055,Private,Graduates,Married,Adm-clerical,Spouse,White, Male,North-America
486,0.9545199683035952,-0.018316259212487064,-0.4324270328815657,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Not-in-family,White, Female,North-America
1187,0.019137248056464138,1.3870106994671278,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
13,-0.3406253366539709,-0.13230897640429687,0.7922841601019075,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Not-in-family,White, Male,North-America
1231,-1.204055539959015,2.049658980396702,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
2807,1.2423300360719431,0.5203804286269135,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America
2350,0.6667099005352471,-0.5309477409969114,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America
379,1.2423300360719431,-0.8033461679908968,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America
2762,0.4508523497089862,0.016894467254376613,0.3840470957740832,-0.12710540458386055,Other,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
294,0.5228048666510732,1.9217446437154417,-0.18748479428487108,-0.12710540458386055,Government,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
1610,-1.0601505060748408,0.3764921684961415,-0.8406640972093902,-0.12710540458386055,Government,Associates,Married,Adm-clerical,Spouse,White, Male,North-America
3932,0.23499479888272515,-1.4538981504646236,1.200521224429732,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
757,0.3788998327668992,-0.9560016436561256,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1063,-0.988197989132754,-0.10831498955325383,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Unmarried,Black, Female,North-America
3706,0.30694731582481216,-0.4371659618818375,-0.8406640972093902,-0.12710540458386055,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
4044,0.16304228194063816,-1.4634787214855565,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-incomplete,Married,Adm-clerical,Spouse,White, Male,North-America
3383,-0.988197989132754,-0.3341440861355184,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1055,-0.2686728197118839,-0.12618989501185507,0.7922841601019075,-0.12710540458386055,Private,Associates,Married,Sales,Spouse,White, Male,Europe
2808,0.3788998327668992,-0.6328819902206172,-0.024189968553741302,0.2551190652137149,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Female,North-America
2443,-0.05281526888562287,0.932912439843171,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
345,-0.5564828874802319,-0.6952833797528134,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Exec-managerial,Not-in-family,Black, Female,North-America
966,-0.7723404383064929,-0.5257271336883675,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,Europe
2802,-0.4125778535960579,-1.5231752311441231,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America
2856,1.6740451377244652,-0.3572490565245992,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
59,-0.7003879213644061,-0.16096557086967342,0.9555789858330374,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Unmarried,White, Female,North-America
2980,-1.276008056901102,0.4620269012832259,2.425232417413205,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Own-child,White, Female,North-America
1573,1.6020926207823782,0.7091451048429038,-0.024189968553741302,0.15497452962060215,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,Black, Male,North-America
2542,-1.3479605738431888,-0.030790862545764845,1.6087582887575564,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
2629,-0.12476778582770988,0.4709738116344622,2.0169953530853806,-0.3547402161165448,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
963,1.8899026885507264,-1.5960462081592142,-0.024189968553741302,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America
3640,2.6813803749136835,1.177666237918907,-2.3103175287895583,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America
1074,-0.5564828874802319,0.8500069259542301,0.3840470957740832,-0.12710540458386055,Government,Associates,Married,Other-service,Spouse,White, Male,North-America
3197,0.7386624174773342,-0.3790677903304157,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3654,-0.988197989132754,-1.0161332039237374,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America
3470,-1.3479605738431888,0.1807950554012333,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America
2590,0.30694731582481216,1.4318492850646034,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,Central-America
1673,1.2423300360719431,-0.7210743147716523,-0.024189968553741302,-0.12710540458386055,Other,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
3541,-1.0601505060748408,-0.4596656444670292,-0.8406640972093902,-0.12710540458386055,Other,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Male,North-America
4086,0.3788998327668992,-0.1475546629647546,0.3840470957740832,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3705,1.3142825530140303,-0.2250977052161152,-0.024189968553741302,-0.12710540458386055,Private,Associates,Once-Married,Prof-specialty,Not-in-family,White, Female,North-America
2935,0.23499479888272515,-0.2805288273816505,-0.3507796200160008,-0.12710540458386055,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America
440,-0.3406253366539709,-0.8764346703105107,-0.024189968553741302,-0.12710540458386055,Government,Associates,Never-married,Prof-specialty,Not-in-family,White, Female,North-America
2932,-0.916245472190667,0.5541819694253477,1.200521224429732,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
477,-0.19672030276979688,-0.14719527333119545,1.6087582887575564,0.14068576439452454,Private,Undergrad-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
3586,-0.4125778535960579,0.9136850944477548,-0.024189968553741302,0.054090919964071615,Private,Compulsory-education-incomplete,Married,Adm-clerical,Unmarried,White, Female,North-America
3749,-0.5564828874802319,0.35911851700013603,0.3840470957740832,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1117,-1.419913090785276,0.7287791279815579,-1.657138225865039,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Sales,Other,White, Female,North-America
2013,-1.3479605738431888,0.2342779074480005,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-complete,Never-married,Sales,Other,Black, Female,North-America
715,-0.19672030276979688,-0.8750065693982098,0.3840470957740832,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1952,-1.0601505060748408,0.047385840375292136,2.425232417413205,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
2359,-1.132103023016928,1.6476722176388257,-1.2489011615372143,-0.12710540458386055,Private,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America
2424,0.8825674513615082,1.0887551341007535,-0.8406640972093902,-0.12710540458386055,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
2688,0.8825674513615082,-1.4153110529666908,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Prof-specialty,Not-in-family,White, Female,North-America
3636,-0.916245472190667,-0.5572020994906031,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America
6,0.4508523497089862,-0.12422270964921535,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America
1819,1.5301401038402913,-0.9799010542878108,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3343,0.16304228194063816,-0.9356582988722888,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1529,-0.4125778535960579,-1.092900721176365,1.6087582887575564,0.41315773577455583,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
1372,0.23499479888272515,0.060825121146018235,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America
125,0.3788998327668992,-0.18986806350538,-0.024189968553741302,0.8198948286754885,Government,Associates,Married,Blue-Collar,Spouse,White, Male,North-America
3770,0.019137248056464138,-1.5301549561327197,1.6087582887575564,-0.12710540458386055,Other,Undergrad-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America
2215,-0.5564828874802319,-0.7279878364066986,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Male,North-America
3972,-0.05281526888562287,0.20662382090781528,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America
708,-0.84429295524858,0.8176807741777756,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
4084,-0.2686728197118839,0.04452963855069025,0.3840470957740832,-0.12710540458386055,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3042,-0.05281526888562287,-0.4831110892457977,2.425232417413205,-0.12710540458386055,Other,Graduates,Married,Other-service,Spouse,White, Male,North-America
391,-0.7003879213644061,0.1583332033037847,-0.024189968553741302,-0.12710540458386055,Private,Associates,Never-married,Adm-clerical,Not-in-family,White, Male,North-America
2697,0.5228048666510732,1.3091460980699514,0.3840470957740832,1.7235360502143262,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
220,1.026472485245682,0.15752930543924445,-0.024189968553741302,-0.34143688297502434,Private,Compulsory-education-complete,Married,Other-service,Spouse,Black, Male,North-America
985,-1.0601505060748408,-0.010154331481919415,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America
4034,-0.3406253366539709,0.42300475317624775,-0.8406640972093902,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Sales,Spouse,White, Female,North-America
1238,0.09108976499855116,1.5323459757540725,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Female,North-America
1041,-0.4845303705381449,0.5278897804439131,0.6289893343707778,-0.12710540458386055,Government,Associates,Married,Prof-specialty,Spouse,White, Male,North-America
58,0.8825674513615082,0.1270663051841362,0.3840470957740832,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Sales,Not-in-family,White, Female,North-America
568,0.09108976499855116,0.2737445637859597,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America
3071,-0.5564828874802319,0.8948549691736412,-1.657138225865039,-0.12710540458386055,Other,Undergrad-complete,Married,Adm-clerical,Spouse,White, Female,North-America
813,0.9545199683035952,-0.11078342887848926,-0.024189968553741302,-0.12710540458386055,Other,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
3189,-0.6284354044223189,-0.2063999866491021,-1.2489011615372143,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Sales,Not-in-family,White, Female,North-America
2070,0.16304228194063816,-1.3255676784181898,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
2616,1.6740451377244652,-0.6226204704203091,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America
703,-0.7003879213644061,-0.3163259264085317,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,White, Male,North-America
3540,-0.4845303705381449,0.24396251231022675,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
261,2.537475341029509,-0.14867066235317522,-1.0039589229405201,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America
2817,-0.5564828874802319,0.014813790428507688,1.6087582887575564,0.2824648055601737,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Male,North-America
1091,-0.2686728197118839,-0.16166543489292026,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
4111,-1.491865607727363,-0.012670058916833659,-0.8406640972093902,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
1293,-0.7003879213644061,-0.15513021813530467,-0.4324270328815657,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Other,White, Male,North-America
2790,-1.491865607727363,-0.10995115814814167,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Sales,Own-child,White, Female,North-America
1173,-1.204055539959015,-0.00377989429721189,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Not-in-family,White, Male,North-America
3515,-0.12476778582770988,-0.16736838092018824,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1136,-0.7723404383064929,-0.30789918526376264,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Other-service,Not-in-family,White, Male,North-America
1626,-0.3406253366539709,-0.3234380581042292,0.3840470957740832,-0.12710540458386055,Other,Compulsory-education-complete,Married,Adm-clerical,Spouse,White, Male,North-America
717,-0.6284354044223189,0.3615680410814999,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Unmarried,White, Female,North-America
1748,-0.916245472190667,0.09429564517670064,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America
1025,0.09108976499855116,-0.028842592426996667,-1.657138225865039,1.7235360502143262,Other,Compulsory-education-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America
384,0.30694731582481216,0.4619039521980609,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1554,0.23499479888272515,-0.6414789685602302,0.7922841601019075,-0.3706303084800277,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
588,2.3216177902032484,-0.6308769743702344,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America
2494,0.4508523497089862,0.7923627202557251,0.7922841601019075,-0.12710540458386055,Other,Undergrad-complete,Once-Married,Exec-managerial,Unmarried,White, Male,North-America
1854,0.5228048666510732,-0.23507549635835026,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America
1477,0.30694731582481216,0.6960935865715442,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3227,-1.491865607727363,-0.3734121324128265,-1.2489011615372143,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America
3984,-1.419913090785276,-0.1498528650951462,-1.2489011615372143,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America
3768,0.019137248056464138,0.12140118964461127,0.7922841601019075,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America
2162,1.1703775191298562,0.8073908815116602,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Male,North-America
1724,-0.6284354044223189,0.6289823013153356,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America
2914,-0.4845303705381449,0.3745060678896303,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3303,-0.7723404383064929,-0.7630756137883973,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Not-in-family,White, Male,North-America
3634,-0.7003879213644061,1.5710654799591062,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America
855,-0.5564828874802319,0.7492737947163668,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
2000,-0.84429295524858,0.9143282127393872,-0.6773692714782604,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Female,North-America
2698,-0.12476778582770988,-0.7937561393480282,1.200521224429732,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
3407,0.8825674513615082,0.4914779359912069,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,Other, Male,North-America
1737,-0.5564828874802319,0.2983627536847633,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
4041,1.6740451377244652,-0.6807659300814098,-1.0039589229405201,0.22136801631763509,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America
3723,-1.419913090785276,-0.6454700850171242,-0.024189968553741302,0.0028484515671037105,Private,Compulsory-education-incomplete,Married,Prof-specialty,Own-child,White, Female,North-America
1785,0.019137248056464138,-0.13011480811519874,-0.024189968553741302,-0.3595441975287605,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
2600,-1.132103023016928,-0.6152340676884744,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Own-child,White, Female,North-America
1056,-1.491865607727363,0.1854482053936311,-1.7387856387306038,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Female,North-America
819,1.0984250021877693,1.4074013323606436,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Married,Sales,Unmarried,White, Female,North-America
3474,0.9545199683035952,-0.21871381040947188,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2959,1.026472485245682,0.3923431428604885,0.3840470957740832,-0.12710540458386055,Other,Associates,Married,Blue-Collar,Spouse,White, Male,North-America
